22,0.055944
02,0.009324
03,0.018648
00,0.046620
01,0.020979
06,0.013986
07,0.034965
04,0.018648
05,0.013986
08,0.039627
09,0.044289
20,0.020979
21,0.044289
11,0.076923
10,0.055944
13,0.044289
12,0.081585
15,0.037296
14,0.062937
17,0.074592
16,0.074592
19,0.030303
18,0.037296
23,0.041958
